Unnamed: 0,id_x,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,id_y,Emotion_Category
10478,40036,Men,Apparel,Topwear,Tshirts,Navy Blue,Sunny,2012.0,Casual,ADIDAS Men Navy Blue T-shirt,37.0,Neutral
10479,57081,Women,Apparel,Topwear,Waistcoat,Blue,Sunny,2012.0,Casual,Elle Women Blue Waistcoat,13.0,Contentment
10481,37958,Men,Footwear,Sandal,Sandals,Brown,Rainy,2012.0,Casual,Clarks Men Vent Jump Nubuck Brown Sandals,27.0,Sadness
10483,6908,Women,Apparel,Topwear,Tshirts,Black,Sunny,2011.0,Casual,Tantra Women's Rupee Black T-shirt,20.0,Anger
10484,30341,Men,Apparel,Topwear,Tshirts,Off White,Sunny,2012.0,Casual,Myntra Men Fakebook Off White T-shirt,40.0,Neutral
10485,3446,Men,Apparel,Topwear,Tshirts,Black,Sunny,2011.0,Sports,Pune Warriors Mens Match Jersey,20.0,Anger
10486,31293,Women,Apparel,Topwear,Tops,Green,Sunny,2012.0,Casual,Puma Women Script Green Top,12.0,Contentment
10488,12011,Men,Apparel,Topwear,Shirts,Purple,Rainy,2011.0,Formal,Mark Taylor Men Purple Striped Shirts,26.0,Sadness
10489,6134,Men,Footwear,Shoes,Casual Shoes,Black,Sunny,2011.0,Casual,ADIDAS Men's Kundo 2 Black Shoe,20.0,Anger
10490,47213,Men,Footwear,Shoes,Formal Shoes,Black,Sunny,2012.0,Formal,Franco Leone Men Black Formal Shoes,20.0,Anger
10491,9940,Men,Apparel,Topwear,Tshirts,Green,Rainy,2011.0,Casual,Probase Men Outdoor Event Green Tshirts,12.0,Contentment
10492,17563,Men,Apparel,Topwear,Shirts,Green,Rainy,2011.0,Formal,Mark Taylor Men Green & Pink Striped Shirt,12.0,Contentment
10495,8892,Men,Apparel,Bottomwear,Trousers,Navy Blue,Rainy,2011.0,Formal,Scullers Men Navy Blue Trousers,37.0,Neutral
10496,51376,Men,Footwear,Shoes,Casual Shoes,White,Rainy,2012.0,Casual,Converse Men White Casual Shoes,4.0,Joy
10497,35633,Men,Footwear,Flip Flops,Flip Flops,Blue,Rainy,2012.0,Casual,Gliders Men Blue Econew Flip Flops,13.0,Contentment
10499,43475,Men,Footwear,Shoes,Casual Shoes,Olive,Sunny,2012.0,Casual,Woodland Men Olive Green Shoes,18.0,Contentment
10500,28944,Women,Apparel,Bottomwear,Leggings,Pink,Sunny,2012.0,Casual,BIBA OUTLET Women Pink Leggings,2.0,Joy
10501,13305,Women,Apparel,Bottomwear,Skirts,Red,Rainy,2011.0,Casual,Gini and Jony Kids Girls Solid Red Skirts,0.0,Joy
10504,3680,Men,Apparel,Topwear,Tshirts,White,Sunny,2011.0,Casual,Inkfruit Men's The Beetles White T-shirt,4.0,Joy
10505,8268,Men,Apparel,Topwear,Tshirts,Grey,Rainy,2011.0,Casual,Mr.Men Men's Charcoal White T-shirt,28.0,Sadness
10508,34527,Men,Footwear,Sandal,Sandals,Brown,Sunny,2012.0,Casual,Red Tape Men Brown Sandals,27.0,Sadness
10509,46107,Men,Footwear,Flip Flops,Flip Flops,Red,Sunny,2012.0,Casual,ADIDAS Men Red & Blue Flip Flops,0.0,Joy
10510,7220,Men,Footwear,Shoes,Formal Shoes,Brown,Rainy,2011.0,Formal,Rockport Men's Mubleno Distressed Brown Shoe,27.0,Sadness
10514,45782,Women,Apparel,Topwear,Tshirts,Yellow,Sunny,2012.0,Casual,Remanika Women Yellow T-shirt,1.0,Joy
10515,5577,Men,Footwear,Shoes,Sports Shoes,Grey,Sunny,2011.0,Sports,Nike Men's Field Trainer Textile Grey Black White Shoe,28.0,Sadness
10516,20315,Men,Apparel,Topwear,Tshirts,Red,Rainy,2011.0,Casual,Locomotive Men Printed Red Tshirt,0.0,Joy
10517,14120,Women,Apparel,Topwear,Tops,Grey,Rainy,2011.0,Casual,Flying Machine Women Solid Grey Tops,28.0,Sadness
10519,41322,Women,Apparel,Bottomwear,Leggings,Orange,Sunny,2012.0,Ethnic,Aurelia Women Orange Leggings,3.0,Joy
10524,33702,Men,Footwear,Shoes,Formal Shoes,Black,Rainy,2012.0,Smart Casual,Cobblerz Men Black Semiformal Shoes,20.0,Anger
10528,39836,Women,Apparel,Topwear,Tops,Peach,Sunny,2012.0,Casual,Gini and Jony Girls Printed Peach Top,6.0,Joy
10529,20127,Women,Apparel,Topwear,Tops,Red,Rainy,2011.0,Casual,Wrangler Women Shadow Red Top,0.0,Joy
10530,14312,Men,Apparel,Topwear,Tshirts,Green,Rainy,2011.0,Sports,ADIDAS Men Solid Green Jerseys,12.0,Contentment
10531,44462,Women,Footwear,Shoes,Flats,Brown,Sunny,2012.0,Casual,Senorita Women Brown Sandals,27.0,Sadness
10532,5745,Men,Apparel,Topwear,Tshirts,Navy Blue,Sunny,2011.0,Casual,Basics Men Navy & White Striped Polo T-shirt,37.0,Neutral
10533,57849,Women,Footwear,Shoes,Heels,Blue,Rainy,2015.0,Casual,Catwalk Women Blue Heels,13.0,Contentment
10534,37190,Women,Apparel,Topwear,Tops,Black,Sunny,2012.0,Casual,United Colors of Benetton Women Black Top,20.0,Anger
10535,33530,Women,Footwear,Shoes,Casual Shoes,Beige,Sunny,2016.0,Casual,Cobblerz Women Beige Loafers,14.0,Contentment
10536,58801,Men,Apparel,Topwear,Shirts,Green,Rainy,2012.0,Casual,Highlander Men Green & Navy Blue Check Shirt,12.0,Contentment
10537,57075,Women,Apparel,Bottomwear,Jeans,Blue,Sunny,2012.0,Casual,Elle Blue Jeans,13.0,Contentment
10538,13137,Men,Footwear,Shoes,Casual Shoes,Green,Rainy,2012.0,Casual,iD Men Green Casual Shoes,12.0,Contentment
10540,43647,Women,Apparel,Topwear,Tops,Blue,Sunny,2012.0,Casual,ONLY Women Blue Top,13.0,Contentment
10541,31267,Men,Apparel,Topwear,Tshirts,Red,Sunny,2012.0,Casual,Puma Men Hamburg Graphic Red T-shirt,0.0,Joy
10543,29298,Women,Apparel,Topwear,Tshirts,Navy Blue,Sunny,2012.0,Casual,Wrangler Women Navy Blue T-shirt,37.0,Neutral
10545,16445,Men,Apparel,Topwear,Sweatshirts,Grey,Rainy,2011.0,Casual,Levis Men Solid Grey Sweatshirts,28.0,Sadness
10546,51382,Men,Apparel,Bottomwear,Shorts,Beige,Sunny,2012.0,Casual,Myntra Men Beige Shorts,14.0,Contentment
10547,8866,Men,Apparel,Topwear,Shirts,Brown,Rainy,2011.0,Casual,Mark Taylor Men Brown Striped Shirt,27.0,Sadness
10548,46335,Women,Footwear,Shoes,Sports Shoes,Black,Sunny,2012.0,Sports,Reebok Women Black Zignano Race Sports Shoes,20.0,Anger
10549,7012,Men,Apparel,Topwear,Tshirts,Green,Sunny,2011.0,Casual,Classic Polo Men's Green Polo With Grey Stripes T-shirt,12.0,Contentment
10550,58459,Men,Apparel,Topwear,Tshirts,Navy Blue,Sunny,2012.0,Casual,Madagascar 3 Boys Navy Blue T-shirt,37.0,Neutral
10551,14776,Men,Apparel,Topwear,Shirts,Blue,Rainy,2011.0,Formal,Arrow Men Stripes Blue Shirts,13.0,Contentment
10552,33968,Women,Apparel,Topwear,Shirts,Gold,Sunny,2012.0,Casual,Femella Women Gold Shirt,34.0,Fear
10554,5321,Men,Footwear,Shoes,Casual Shoes,Red,Sunny,2011.0,Casual,Fila Men's Retro Red Casual Shoe,0.0,Joy
10555,36426,Men,Footwear,Shoes,Sports Shoes,White,Sunny,2013.0,Sports,Spinn Men Navy & White Bounce Sports Shoes,4.0,Joy
10556,52163,Women,Apparel,Topwear,Tops,Pink,Sunny,2012.0,Casual,Femella Women Pink Top,2.0,Joy
10557,33154,Men,Apparel,Topwear,Tshirts,Blue,Sunny,2012.0,Casual,Classic Polo Men Printed Blue T-shirt,13.0,Contentment
10560,25031,Men,Apparel,Topwear,Jackets,Black,Rainy,2011.0,Sports,Nike Men Black Puffer Jacket,20.0,Anger
10562,31603,Men,Apparel,Topwear,Tshirts,Green,Sunny,2012.0,Casual,Mark Taylor Men Printed Green T-shirt,12.0,Contentment
10564,12481,Men,Footwear,Shoes,Formal Shoes,Black,Rainy,2012.0,Formal,Clarks Men Leather Black Formal Shoes,20.0,Anger
10565,13553,Women,Footwear,Shoes,Heels,Brown,Rainy,2011.0,Casual,Carlton London Brown Flats,27.0,Sadness
10567,2104,Men,Apparel,Topwear,Shirts,Blue,Rainy,2010.0,Casual,Lee Men Checks Red Shirt,13.0,Contentment
10568,43223,Women,Apparel,Bottomwear,Trousers,Black,Rainy,2012.0,Formal,United Colors of Benetton Women Black Trouser,20.0,Anger
10570,16021,Men,Apparel,Bottomwear,Trousers,Black,Rainy,2011.0,Casual,Turtle Solid Men Black Trouser,20.0,Anger
10572,7476,Men,Apparel,Topwear,Tshirts,Grey,Sunny,2011.0,Casual,Proline Men Grey Polo T-shirt,28.0,Sadness
10573,19855,Men,Apparel,Topwear,Jackets,Navy Blue,Rainy,2016.0,Casual,U.S. Polo Assn. Men Solid Navy Blue Jackets,37.0,Neutral
10574,18987,Men,Apparel,Topwear,Tshirts,Blue,Sunny,2011.0,Casual,ADIDAS Originals Men St Grp Blue T-Shirt,13.0,Contentment
10575,34371,Men,Apparel,Topwear,Tshirts,Black,Sunny,2012.0,Casual,Myntra Men Black JJ & Sons T-shirt,20.0,Anger
10577,2938,Women,Apparel,Topwear,Tops,Multi,Rainy,2010.0,Casual,DUSG Women Crane Bamboo Top,42.0,Neutral
10578,26486,Men,Apparel,Topwear,Tshirts,Blue,Sunny,2012.0,Casual,Puma Men Large Logo Ringer Blue T-shirt,13.0,Contentment
10579,2336,Men,Apparel,Topwear,Tshirts,Grey,Rainy,2010.0,Casual,Reebok Men Dragon Grey T-shirt,28.0,Sadness
10582,13761,Men,Apparel,Topwear,Shirts,Navy Blue,Rainy,2011.0,Casual,Belmonte Men Check Navy Blue Shirts,37.0,Neutral
10583,27554,Men,Apparel,Topwear,Shirts,Purple,Sunny,2012.0,Formal,Scullers Men Purple Shirt,26.0,Sadness
10588,16213,Men,Apparel,Topwear,Tshirts,White,Rainy,2011.0,Sports,Puma Men Training  White TShirt,4.0,Joy
10590,6796,Men,Apparel,Topwear,Tshirts,Green,Sunny,2010.0,Casual,Timberland Men's Rugby Stripe Pique Polo Kiwi Green T-shirt,12.0,Contentment
10591,44234,Men,Footwear,Shoes,Sports Shoes,Black,Sunny,2012.0,Sports,Nike Men Air Max+ 2012 Black Sports Shoes,20.0,Anger
10592,5113,Women,Apparel,Topwear,Tshirts,Grey,Sunny,2011.0,Casual,Wrangler Women's Dark Grey T-shirt,28.0,Sadness
10593,20771,Women,Footwear,Shoes,Flats,Silver,Rainy,2011.0,Casual,Carlton London Women Funky Silver Sandals,39.0,Neutral
10595,15496,Women,Footwear,Shoes,Casual Shoes,Blue,Rainy,2011.0,Casual,Carlton London Women Casual Denim Blue  Shoes,13.0,Contentment
10597,36614,Women,Footwear,Shoes,Heels,Multi,Rainy,2015.0,Casual,Catwalk Women Multi-Coloured Heels,42.0,Neutral
10599,40694,Men,Footwear,Shoes,Casual Shoes,Black,Sunny,2012.0,Casual,Numero Uno Men Black Shoes,20.0,Anger
10601,11036,Women,Apparel,Topwear,Tops,Black,Rainy,2011.0,Casual,Jealous 21 Women Solid Black Tops,20.0,Anger
10603,6937,Men,Apparel,Topwear,Tshirts,Orange,Sunny,2011.0,Casual,Tantra Men's Destination Mustard T-shirt,3.0,Joy
10604,9143,Women,Apparel,Bottomwear,Jeans,Blue,Sunny,2013.0,Casual,Lee Women Blue Skinny Fit Stretchable Jeans,13.0,Contentment
10605,3479,Men,Apparel,Topwear,Tshirts,Black,Rainy,2010.0,Sports,ADIDAS Men's Black Graphic T-shirt,20.0,Anger
10606,8091,Men,Footwear,Shoes,Sports Shoes,White,Rainy,2011.0,Sports,ADIDAS Men Galaxy Elite White Sports Shoes,4.0,Joy
10609,51349,Men,Footwear,Shoes,Casual Shoes,Black,Rainy,2015.0,Casual,Converse Men Black Casual Shoes,20.0,Anger
10610,29253,Men,Footwear,Shoes,Sports Shoes,Black,Sunny,2012.0,Sports,ADIDAS Men AX Black Sports Shoes,20.0,Anger
10611,12812,Men,Apparel,Bottomwear,Shorts,Black,Sunny,2012.0,Sports,Nike Men Football/Soccer Black Shorts,20.0,Anger
10613,56950,Women,Footwear,Shoes,Heels,Maroon,Rainy,2012.0,Casual,HM Women Maroon Sandals,44.0,Sadness
10614,59124,Men,Apparel,Topwear,Jackets,Olive,Sunny,2012.0,Casual,Just Natural Men Olive Jacket,18.0,Contentment
10615,32429,Men,Apparel,Bottomwear,Shorts,Black,Sunny,2012.0,Sports,ADIDAS Men Training Black Shorts,20.0,Anger
10617,40009,Men,Apparel,Topwear,Tunics,Green,Rainy,2012.0,Casual,Park Avenue Men Black & Green Frame Sunglasses,12.0,Contentment
10618,37967,Women,Footwear,Shoes,Heels,White,Rainy,2012.0,Casual,Clarks Women Un Swish Patent White Sandals,4.0,Joy
10619,15039,Women,Apparel,Topwear,Jackets,Pink,Rainy,2011.0,Casual,ADIDAS Women Stripes Pink Jackets,2.0,Joy
10620,1920,Men,Footwear,Shoes,Casual Shoes,Black,Rainy,2011.0,Casual,Puma Men Graffiti FX Shoes,20.0,Anger
10622,11499,Women,Footwear,Shoes,Heels,Blue,Rainy,2015.0,Casual,Catwalk Women Lifestyle Blue Flats,13.0,Contentment
10627,18726,Women,Apparel,Topwear,Sweaters,Brown,Rainy,2011.0,Casual,Arrow Woman Venetia Brown Sweater,27.0,Sadness
10631,26815,Men,Apparel,Topwear,Shirts,Yellow,Sunny,2012.0,Formal,Arrow Men Yellow Striped Shirt,1.0,Joy
10632,29061,Women,Apparel,Topwear,Tshirts,White,Sunny,2012.0,Casual,ADIDAS Women Printed White T-shirt,4.0,Joy
10633,22489,Men,Footwear,Shoes,Sports Shoes,White,Rainy,2011.0,Sports,ADIDAS Men F10 Trx HG White Sports Shoes,4.0,Joy
10634,53248,Men,Apparel,Bottomwear,Trousers,Charcoal,Sunny,2012.0,Formal,Mark Taylor Men Charcoal Black Striped Trousers,29.0,Sadness
10637,1578,Men,Apparel,Topwear,Tshirts,Red,Rainy,2010.0,Sports,Domyos Men Good Stroke Red T-shirt,0.0,Joy
10639,39697,Men,Apparel,Topwear,Shirts,Navy Blue,Sunny,2012.0,Casual,Spykar Men Ranger Navy Blue Shirt,37.0,Neutral
10640,4836,Men,Apparel,Topwear,Tshirts,Red,Sunny,2011.0,Casual,Sher Singh Men's Red Polo T-shirt,0.0,Joy
10642,12678,Men,Apparel,Bottomwear,Trousers,Black,Rainy,2011.0,Casual,Probase Men Check Black Trousers,20.0,Anger
10643,42108,Men,Apparel,Topwear,Tshirts,Blue,Sunny,2012.0,Casual,ADIDAS Men Blue T-shirt,13.0,Contentment
10644,48432,Men,Apparel,Topwear,Tshirts,Grey Melange,Sunny,2012.0,Casual,French Connection Men Grey Printed T-shirt,46.0,Sadness
10645,9715,Men,Footwear,Shoes,Formal Shoes,Black,Rainy,2011.0,Formal,Scholl Men Massagio Black Formal Shoes,20.0,Anger
10649,29405,Men,Apparel,Bottomwear,Trousers,Charcoal,Sunny,2012.0,Formal,Genesis Men Charcoal Trousers,29.0,Sadness
10652,34188,Men,Apparel,Topwear,Tshirts,White,Sunny,2012.0,Casual,Gini and Jony Boys Printed White T-shirt,4.0,Joy
10653,18170,Men,Apparel,Topwear,Sweatshirts,Green,Rainy,2011.0,Casual,Doodle Kids-Boys Be Born Green Sweatshirt,12.0,Contentment
10655,17904,Men,Apparel,Topwear,Jackets,Navy Blue,Rainy,2011.0,Sports,Nike Men Football Soccer Navy Blue Jacket,37.0,Neutral
10657,35268,Women,Apparel,Topwear,Tops,Black,Sunny,2012.0,Casual,Lee Women Amanda Black Top,20.0,Anger
10658,47648,Men,Footwear,Shoes,Formal Shoes,Brown,Rainy,2012.0,Formal,Carlton London Men Brown Formal Shoes,27.0,Sadness
10660,58492,Women,Apparel,Dress,Dresses,Olive,Rainy,2012.0,Casual,Tonga Women Olive Dress,18.0,Contentment
10662,24914,Men,Apparel,Topwear,Tshirts,Green,Sunny,2012.0,Casual,United Colors of Benetton Kids Boys Green Printed T-shirt,12.0,Contentment
10663,4238,Men,Apparel,Topwear,Tshirts,Grey,Sunny,2011.0,Casual,Probase Men's Big Sound Grey T-shirt,28.0,Sadness
10664,38577,Men,Apparel,Bottomwear,Track Pants,Navy Blue,Sunny,2012.0,Sports,Nike Men Breakline Navy Blue Track Pants,37.0,Neutral
10668,11835,Men,Footwear,Shoes,Casual Shoes,Blue,Sunny,2013.0,Casual,Playboy Men Casual Blue Casual Shoes,13.0,Contentment
10669,5910,Women,Footwear,Shoes,Casual Shoes,Silver,Sunny,2011.0,Casual,ADIDAS Women Daily Vulc Silver Shoe,39.0,Neutral
10670,41779,Women,Apparel,Topwear,Tops,Navy Blue,Sunny,2012.0,Casual,Remanika Women Navy Blue Top,37.0,Neutral
10671,39663,Men,Footwear,Shoes,Casual Shoes,Black,Sunny,2012.0,Casual,Lotto Men Black Shoes,20.0,Anger
10672,11009,Men,Apparel,Topwear,Tshirts,White,Rainy,2011.0,Casual,Inkfruit Men Let Me Skate White Tshirts,4.0,Joy
10673,35892,Men,Apparel,Topwear,Tshirts,White,Sunny,2012.0,Casual,Jungle Book Boys Lucky White T-shirt,4.0,Joy
10676,22825,Men,Footwear,Shoes,Casual Shoes,Khaki,Sunny,2016.0,Casual,Woodland Men Khaki Casual Shoes,22.0,Anger
10677,2309,Women,Apparel,Topwear,Tshirts,Blue,Rainy,2010.0,Sports,Nike Women Miller Blue T-shirt,13.0,Contentment
10680,28523,Men,Apparel,Topwear,Tshirts,Grey,Sunny,2012.0,Casual,Nike Men Man U SS Authentic Grey T-shirt,28.0,Sadness
10683,16822,Women,Apparel,Topwear,Tshirts,Pink,Rainy,2011.0,Casual,Little Miss Women Printed Pink T-shirt,2.0,Joy
10684,8401,Men,Apparel,Topwear,Tshirts,Grey,Rainy,2011.0,Sports,ADIDAS Men Grey Cr_Aess 3s Polo T-Shirts,28.0,Sadness
10689,7449,Men,Apparel,Topwear,Tshirts,Blue,Sunny,2011.0,Casual,Proline Men Blue Polo T-shirt,13.0,Contentment
10692,14749,Men,Apparel,Topwear,Shirts,Lavender,Rainy,2011.0,Formal,Arrow Men Stripes Lavender Shirts,17.0,Contentment
10693,33957,Women,Apparel,Bottomwear,Leggings,Black,Sunny,2012.0,Casual,Femella Women Black Leggings,20.0,Anger
10696,36419,Women,Footwear,Shoes,Sports Shoes,Blue,Sunny,2013.0,Sports,Spinn Women Alliance Blue Sports Shoes,13.0,Contentment
10697,38583,Men,Apparel,Topwear,Tshirts,Grey,Sunny,2012.0,Casual,Nike Men Printed Grey T-shirt,28.0,Sadness
10699,44805,Women,Apparel,Topwear,Tshirts,Orange,Sunny,2012.0,Casual,Spykar Women Orange T-Shirt,3.0,Joy
10702,13108,Men,Apparel,Bottomwear,Track Pants,Blue,Rainy,2011.0,Sports,ADIDAS Men Pant Climalite Blue Track Pants,13.0,Contentment
10703,43678,Women,Apparel,Dress,Dresses,White,Sunny,2012.0,Casual,French Connection Women White Dress,4.0,Joy
10704,31258,Men,Apparel,Topwear,Tshirts,Navy Blue,Sunny,2012.0,Casual,Puma Men Semi Graphic Navy Blue T-shirt,37.0,Neutral
10706,7811,Men,Apparel,Topwear,Tshirts,Navy Blue,Rainy,2011.0,Casual,Proline Men Navy Polo T-shirt,37.0,Neutral
10707,13934,Men,Apparel,Topwear,Shirts,Green,Sunny,2011.0,Casual,United Colors of Benetton Men Check Green Shirts,12.0,Contentment
10709,8859,Men,Apparel,Topwear,Shirts,White,Rainy,2011.0,Casual,Mark Taylor Men White Striped Shirt,4.0,Joy
10710,39809,Men,Apparel,Bottomwear,Trousers,Brown,Sunny,2012.0,Formal,Peter England Men Brown Trousers,27.0,Sadness
10711,58002,Women,Apparel,Dress,Dresses,Green,Rainy,2012.0,Casual,Latin Quarters Women Green Printed Dress,12.0,Contentment
10714,36841,Women,Apparel,Bottomwear,Jeans,Navy Blue,Sunny,2012.0,Casual,Spykar Women Renegade Navy Blue Jeans,37.0,Neutral
10719,39207,Women,Footwear,Shoes,Heels,Black,Rainy,2015.0,Casual,Catwalk Women Black Sandals,20.0,Anger
10722,9385,Men,Footwear,Shoes,Sports Shoes,Navy Blue,Rainy,2011.0,Sports,Nike Men Total90 Exacto Blue Sports Shoes,37.0,Neutral
10723,19600,Women,Apparel,Topwear,Tops,Black,Rainy,2011.0,Casual,United Colors of Benetton Women Black Printed Top,20.0,Anger
10725,42598,Men,Apparel,Topwear,Shirts,Blue,Sunny,2012.0,Casual,United Colors of Benetton Men Blue Shirt,13.0,Contentment
10727,27933,Women,Apparel,Topwear,Shirts,Pink,Sunny,2012.0,Casual,Jealous 21 Women Pink Shirt,2.0,Joy
10728,34518,Women,Footwear,Shoes,Casual Shoes,Pink,Sunny,2012.0,Casual,ADIDAS Women Color Can Pink Shoes,2.0,Joy
10729,16648,Men,Apparel,Topwear,Tshirts,Navy Blue,Sunny,2016.0,Casual,Facit Men Polo Tee Navy Blue Tshirt,37.0,Neutral
10733,26481,Men,Apparel,Topwear,Tshirts,Black,Sunny,2012.0,Casual,Puma Men Black T-shirt,20.0,Anger
10734,27553,Men,Apparel,Topwear,Shirts,Navy Blue,Sunny,2012.0,Casual,Scullers Men Navy Blue Shirt,37.0,Neutral
10736,2331,Men,Apparel,Topwear,Tshirts,Grey,Rainy,2010.0,Casual,Reebok Men Heather Grey T-shirt,28.0,Sadness
10737,16214,Men,Apparel,Bottomwear,Track Pants,Navy Blue,Rainy,2011.0,Sports,Puma Men Heroes Navy Blue Track Pant,37.0,Neutral
10739,7643,Men,Apparel,Topwear,Tshirts,Red,Rainy,2011.0,Sports,Puma Men's Ducati Logo Red T-shirt,0.0,Joy
10742,6791,Men,Apparel,Topwear,Tshirts,Green,Sunny,2011.0,Casual,Timberland Men's Rugby Stripe Pique Juniper Green T-shirt,12.0,Contentment
10745,20776,Women,Footwear,Shoes,Flats,Black,Rainy,2011.0,Casual,Carlton London Women Classy Black Sandals,20.0,Anger
10746,5114,Women,Apparel,Topwear,Tshirts,Grey,Sunny,2011.0,Casual,Wrangler Women Engineered Stripe Rust T-shirt,28.0,Sadness
10747,44233,Men,Footwear,Shoes,Casual Shoes,Black,Sunny,2012.0,Casual,Nike Men Black Shoes,20.0,Anger
10748,15491,Women,Footwear,Shoes,Heels,Nude,Sunny,2013.0,Formal,Carlton London Women Nude Heels,48.0,Contentment
10750,33361,Men,Footwear,Shoes,Formal Shoes,Black,Sunny,2012.0,Formal,Homme Men Black Formal Shoes,20.0,Anger
10751,38789,Men,Apparel,Topwear,Tshirts,Green,Sunny,2012.0,Casual,Batman Men Crew Neck Green T-shirt,12.0,Contentment
10752,40693,Men,Footwear,Shoes,Casual Shoes,White,Sunny,2012.0,Casual,Numero Uno Men White Shoes,4.0,Joy
10753,5928,Women,Footwear,Shoes,Casual Shoes,Black,Sunny,2011.0,Casual,ADIDAS Women Court Sequence Black Shoe,20.0,Anger
10756,11031,Women,Apparel,Topwear,Tops,Blue,Rainy,2011.0,Casual,Jealous 21 Women Check Blue Tops,13.0,Contentment
10757,41741,Women,Footwear,Shoes,Flats,Brown,Rainy,2015.0,Casual,Catwalk Women Brown Flats,27.0,Sadness
10758,5326,Men,Footwear,Shoes,Casual Shoes,Brown,Sunny,2011.0,Casual,Fila Men's Fitness Hiker Brown Shoe,27.0,Sadness
10760,14771,Men,Apparel,Topwear,Shirts,Navy Blue,Rainy,2013.0,Formal,Arrow Men Stripes Navy Blue Shirts,37.0,Neutral
10763,52164,Women,Apparel,Topwear,Tops,Purple,Sunny,2012.0,Casual,Femella Women Purple Top,26.0,Sadness
10764,36421,Men,Footwear,Sandal,Sandals,Grey,Sunny,2013.0,Casual,Spinn Men Aura Grey Sandals,28.0,Sadness
10766,33153,Women,Apparel,Topwear,Tops,White,Sunny,2012.0,Casual,Gini and Jony Girls Printed White Top,4.0,Joy
10767,1786,Men,Footwear,Shoes,Sports Shoes,White,Rainy,2010.0,Sports,Lotto Men's Court Logo White Shoe,4.0,Joy
10770,25036,Women,Apparel,Bottomwear,Leggings,Grey,Rainy,2011.0,Casual,Nike Women Depth Long Grey Leggings,28.0,Sadness
10772,12486,Men,Footwear,Shoes,Formal Shoes,Black,Sunny,2012.0,Formal,Clarks Men Leather Black Formal Shoes,20.0,Anger
10773,31604,Men,Apparel,Topwear,Tshirts,Blue,Sunny,2012.0,Sports,Nike Men Football Blue Jersey,13.0,Contentment
10774,8439,Women,Apparel,Topwear,Tops,Purple,Rainy,2011.0,Casual,Jealous 21 Women Jealous Macrae Purple Top,26.0,Sadness
10775,43224,Women,Apparel,Bottomwear,Trousers,Black,Rainy,2012.0,Formal,United Colors of Benetton Women Black Trouser,20.0,Anger
10776,2103,Men,Apparel,Topwear,Shirts,White,Rainy,2010.0,Casual,Lee Men Checks White Shirt,4.0,Joy
10778,13554,Women,Footwear,Shoes,Flats,Pink,Rainy,2011.0,Casual,Carlton London Women Casual Pink Sandals,2.0,Joy
10779,7471,Men,Apparel,Topwear,Tshirts,Burgundy,Sunny,2011.0,Casual,Proline Men Burgundy Polo T-shirt,32.0,Sadness
10780,19852,Men,Apparel,Topwear,Shirts,Pink,Rainy,2011.0,Casual,U.S. Polo Assn. Men Solid Pink Shirt,2.0,Joy
10781,16026,Men,Apparel,Topwear,Shirts,Purple,Rainy,2011.0,Casual,Highlander Men Check Purple Shirt,26.0,Sadness
10785,34376,Men,Apparel,Topwear,Tshirts,Yellow,Sunny,2012.0,Casual,Myntra Men Yellow T-shirt,1.0,Joy
10786,18980,Men,Apparel,Topwear,Tshirts,Yellow,Sunny,2011.0,Casual,ADIDAS Originals Men Polo Yellow Tshirt,1.0,Joy
10787,39831,Women,Apparel,Bottomwear,Shorts,Magenta,Sunny,2012.0,Casual,Gini and Jony Girls Core Magenta Shorts,10.0,Joy
10791,5742,Men,Apparel,Topwear,Tshirts,Grey,Sunny,2011.0,Casual,Basics Men Grey T-shirt,28.0,Sadness
10792,37197,Women,Apparel,Bottomwear,Jeans,Navy Blue,Sunny,2012.0,Casual,United Colors of Benetton Women Navy Blue Jeans,37.0,Neutral
10793,44465,Women,Footwear,Shoes,Heels,Red,Sunny,2012.0,Casual,Senorita Women Red Wedges,0.0,Joy
10794,14315,Men,Apparel,Topwear,Tshirts,Black,Rainy,2011.0,Sports,ADIDAS Men Solid Black Jerseys,20.0,Anger
10795,20120,Women,Apparel,Topwear,Tops,Purple,Rainy,2011.0,Casual,Wrangler Women Lace Detail Purple Top,26.0,Sadness
10796,25452,Men,Footwear,Shoes,Casual Shoes,White,Sunny,2012.0,Casual,Nike Men Prowl White Casual Shoes,4.0,Joy
10797,57072,Women,Apparel,Bottomwear,Jeans,Blue,Sunny,2012.0,Casual,Elle Women Blue Jeans,13.0,Contentment
10798,33537,Women,Footwear,Shoes,Flats,Brown,Sunny,2016.0,Casual,Cobblerz Women Brown Ballerinas,27.0,Sadness
10799,43640,Women,Apparel,Topwear,Tops,White,Sunny,2012.0,Casual,Vero Moda Women White Top,4.0,Joy
